"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","313","List users with page and per_page parameters","chromium","Wed Dec 04 03:04:26 GMT 2024","passed","Wed Dec 04 03:04:27 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","289","List users with id not exist","chromium","Wed Dec 04 03:04:27 GMT 2024","passed","Wed Dec 04 03:04:28 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","311","Create a new user","chromium","Wed Dec 04 03:04:28 GMT 2024","passed","Wed Dec 04 03:04:28 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","282","Update an existing user","chromium","Wed Dec 04 03:04:30 GMT 2024","passed","Wed Dec 04 03:04:30 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","310","List users with page not data exist","chromium","Wed Dec 04 03:04:27 GMT 2024","passed","Wed Dec 04 03:04:27 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","152","List User Without Parameter","chromium","Wed Dec 04 03:04:26 GMT 2024","passed","Wed Dec 04 03:04:26 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","300","Single User","chromium","Wed Dec 04 03:04:27 GMT 2024","passed","Wed Dec 04 03:04:27 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","287","Register success - should return id and token","chromium","Wed Dec 04 03:04:29 GMT 2024","passed","Wed Dec 04 03:04:29 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","584","Login API","chromium","Wed Dec 04 03:04:28 GMT 2024","passed","Wed Dec 04 03:04:29 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","292","Update an existing user","chromium","Wed Dec 04 03:04:28 GMT 2024","passed","Wed Dec 04 03:04:28 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","29","List users with page parameter","chromium","Wed Dec 04 03:04:26 GMT 2024","passed","Wed Dec 04 03:04:26 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","289","Register unsuccessful - should return missing password error","chromium","Wed Dec 04 03:04:29 GMT 2024","passed","Wed Dec 04 03:04:30 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
