"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","251","List users with page not data exist","chromium","Tue May 27 03:13:54 GMT 2025","failed","Tue May 27 03:13:54 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","255","Register unsuccessful - should return missing password error","chromium","Tue May 27 03:14:12 GMT 2025","failed","Tue May 27 03:14:12 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","168","List User Without Parameter","chromium","Tue May 27 03:13:49 GMT 2025","passed","Tue May 27 03:13:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","253","List users with page and per_page parameters","chromium","Tue May 27 03:13:51 GMT 2025","failed","Tue May 27 03:13:51 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","247","Login API","chromium","Tue May 27 03:14:06 GMT 2025","failed","Tue May 27 03:14:07 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","250","Register success - should return id and token","chromium","Tue May 27 03:14:09 GMT 2025","failed","Tue May 27 03:14:09 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","250","Create a new user","chromium","Tue May 27 03:14:01 GMT 2025","failed","Tue May 27 03:14:01 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","33","List users with page parameter","chromium","Tue May 27 03:13:50 GMT 2025","passed","Tue May 27 03:13:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","258","Single User","chromium","Tue May 27 03:13:56 GMT 2025","failed","Tue May 27 03:13:56 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","246","List users with id not exist","chromium","Tue May 27 03:13:58 GMT 2025","failed","Tue May 27 03:13:59 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","250","Update an existing user","chromium","Tue May 27 03:14:04 GMT 2025","failed","Tue May 27 03:14:04 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","250","Update an existing user","chromium","Tue May 27 03:14:15 GMT 2025","failed","Tue May 27 03:14:15 GMT 2025","User API Tests","put_update_user.spec.ts","",""
