"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","195","List users with page and per_page parameters","chromium","Wed Jan 22 02:49:27 GMT 2025","passed","Wed Jan 22 02:49:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","172","List users with id not exist","chromium","Wed Jan 22 02:49:27 GMT 2025","passed","Wed Jan 22 02:49:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","211","Register unsuccessful - should return missing password error","chromium","Wed Jan 22 02:49:28 GMT 2025","passed","Wed Jan 22 02:49:29 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","218","Create a new user","chromium","Wed Jan 22 02:49:27 GMT 2025","passed","Wed Jan 22 02:49:27 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","153","List User Without Parameter","chromium","Wed Jan 22 02:49:26 GMT 2025","passed","Wed Jan 22 02:49:26 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","30","Single User","chromium","Wed Jan 22 02:49:27 GMT 2025","passed","Wed Jan 22 02:49:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","222","Register success - should return id and token","chromium","Wed Jan 22 02:49:28 GMT 2025","passed","Wed Jan 22 02:49:28 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","186","List users with page not data exist","chromium","Wed Jan 22 02:49:27 GMT 2025","passed","Wed Jan 22 02:49:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","167","Update an existing user","chromium","Wed Jan 22 02:49:29 GMT 2025","passed","Wed Jan 22 02:49:29 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","173","Update an existing user","chromium","Wed Jan 22 02:49:27 GMT 2025","passed","Wed Jan 22 02:49:28 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","27","List users with page parameter","chromium","Wed Jan 22 02:49:26 GMT 2025","passed","Wed Jan 22 02:49:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","410","Login API","chromium","Wed Jan 22 02:49:28 GMT 2025","passed","Wed Jan 22 02:49:28 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
