"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","198","Create a new user","chromium","Sun Nov 24 03:02:50 GMT 2024","passed","Sun Nov 24 03:02:51 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","182","Register unsuccessful - should return missing password error","chromium","Sun Nov 24 03:02:51 GMT 2024","passed","Sun Nov 24 03:02:51 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","205","Update an existing user","chromium","Sun Nov 24 03:02:51 GMT 2024","passed","Sun Nov 24 03:02:51 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","208","Single User","chromium","Sun Nov 24 03:02:50 GMT 2024","passed","Sun Nov 24 03:02:50 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","182","Update an existing user","chromium","Sun Nov 24 03:02:51 GMT 2024","passed","Sun Nov 24 03:02:52 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","194","List users with id not exist","chromium","Sun Nov 24 03:02:50 GMT 2024","passed","Sun Nov 24 03:02:50 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","33","List users with page parameter","chromium","Sun Nov 24 03:02:49 GMT 2024","passed","Sun Nov 24 03:02:49 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","204","List users with page not data exist","chromium","Sun Nov 24 03:02:50 GMT 2024","passed","Sun Nov 24 03:02:50 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","186","Register success - should return id and token","chromium","Sun Nov 24 03:02:51 GMT 2024","passed","Sun Nov 24 03:02:51 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","219","List users with page and per_page parameters","chromium","Sun Nov 24 03:02:49 GMT 2024","passed","Sun Nov 24 03:02:50 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","351","List User Without Parameter","chromium","Sun Nov 24 03:02:49 GMT 2024","passed","Sun Nov 24 03:02:49 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","362","Login API","chromium","Sun Nov 24 03:02:51 GMT 2024","passed","Sun Nov 24 03:02:51 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
