"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","164","Register success - should return id and token","chromium","Sun Dec 22 02:55:44 GMT 2024","passed","Sun Dec 22 02:55:44 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","183","List users with page not data exist","chromium","Sun Dec 22 02:55:43 GMT 2024","passed","Sun Dec 22 02:55:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","147","List User Without Parameter","chromium","Sun Dec 22 02:55:43 GMT 2024","passed","Sun Dec 22 02:55:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","169","List users with id not exist","chromium","Sun Dec 22 02:55:43 GMT 2024","passed","Sun Dec 22 02:55:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","348","Login API","chromium","Sun Dec 22 02:55:44 GMT 2024","passed","Sun Dec 22 02:55:44 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","196","List users with page and per_page parameters","chromium","Sun Dec 22 02:55:43 GMT 2024","passed","Sun Dec 22 02:55:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","31","List users with page parameter","chromium","Sun Dec 22 02:55:43 GMT 2024","passed","Sun Dec 22 02:55:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","174","Update an existing user","chromium","Sun Dec 22 02:55:44 GMT 2024","passed","Sun Dec 22 02:55:44 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","166","Register unsuccessful - should return missing password error","chromium","Sun Dec 22 02:55:44 GMT 2024","passed","Sun Dec 22 02:55:44 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","163","Update an existing user","chromium","Sun Dec 22 02:55:44 GMT 2024","passed","Sun Dec 22 02:55:45 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","182","Create a new user","chromium","Sun Dec 22 02:55:43 GMT 2024","passed","Sun Dec 22 02:55:44 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","28","Single User","chromium","Sun Dec 22 02:55:43 GMT 2024","passed","Sun Dec 22 02:55:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
