"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","255","Update an existing user","chromium","Fri Mar 28 03:02:21 GMT 2025","passed","Fri Mar 28 03:02:21 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","267","List users with page not data exist","chromium","Fri Mar 28 03:02:18 GMT 2025","passed","Fri Mar 28 03:02:19 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","268","Single User","chromium","Fri Mar 28 03:02:19 GMT 2025","passed","Fri Mar 28 03:02:19 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","285","List users with page and per_page parameters","chromium","Fri Mar 28 03:02:18 GMT 2025","passed","Fri Mar 28 03:02:18 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","273","Create a new user","chromium","Fri Mar 28 03:02:19 GMT 2025","passed","Fri Mar 28 03:02:20 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","266","Update an existing user","chromium","Fri Mar 28 03:02:20 GMT 2025","passed","Fri Mar 28 03:02:20 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","256","Register success - should return id and token","chromium","Fri Mar 28 03:02:20 GMT 2025","passed","Fri Mar 28 03:02:21 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","261","Register unsuccessful - should return missing password error","chromium","Fri Mar 28 03:02:21 GMT 2025","passed","Fri Mar 28 03:02:21 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","262","List users with id not exist","chromium","Fri Mar 28 03:02:19 GMT 2025","passed","Fri Mar 28 03:02:19 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","202","List User Without Parameter","chromium","Fri Mar 28 03:02:18 GMT 2025","passed","Fri Mar 28 03:02:18 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","503","Login API","chromium","Fri Mar 28 03:02:20 GMT 2025","passed","Fri Mar 28 03:02:20 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","45","List users with page parameter","chromium","Fri Mar 28 03:02:18 GMT 2025","passed","Fri Mar 28 03:02:18 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
