"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","245","Register unsuccessful - should return missing password error","chromium","Fri May 30 03:14:26 GMT 2025","failed","Fri May 30 03:14:26 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","253","List User Without Parameter","chromium","Fri May 30 03:14:02 GMT 2025","failed","Fri May 30 03:14:02 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","250","List users with page and per_page parameters","chromium","Fri May 30 03:14:04 GMT 2025","failed","Fri May 30 03:14:04 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","248","Single User","chromium","Fri May 30 03:14:09 GMT 2025","failed","Fri May 30 03:14:09 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","268","Create a new user","chromium","Fri May 30 03:14:14 GMT 2025","failed","Fri May 30 03:14:15 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","95","List users with page parameter","chromium","Fri May 30 03:14:02 GMT 2025","passed","Fri May 30 03:14:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","255","Update an existing user","chromium","Fri May 30 03:14:29 GMT 2025","failed","Fri May 30 03:14:29 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","253","List users with page not data exist","chromium","Fri May 30 03:14:07 GMT 2025","failed","Fri May 30 03:14:07 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","248","Login API","chromium","Fri May 30 03:14:20 GMT 2025","failed","Fri May 30 03:14:20 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","260","Register success - should return id and token","chromium","Fri May 30 03:14:23 GMT 2025","failed","Fri May 30 03:14:23 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","244","List users with id not exist","chromium","Fri May 30 03:14:12 GMT 2025","failed","Fri May 30 03:14:12 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","252","Update an existing user","chromium","Fri May 30 03:14:17 GMT 2025","failed","Fri May 30 03:14:18 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
