"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","185","Update an existing user","chromium","Thu Jan 23 02:46:50 GMT 2025","passed","Thu Jan 23 02:46:50 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","187","Register unsuccessful - should return missing password error","chromium","Thu Jan 23 02:46:49 GMT 2025","passed","Thu Jan 23 02:46:50 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","186","Register success - should return id and token","chromium","Thu Jan 23 02:46:49 GMT 2025","passed","Thu Jan 23 02:46:49 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","220","List users with page and per_page parameters","chromium","Thu Jan 23 02:46:48 GMT 2025","passed","Thu Jan 23 02:46:48 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","32","List users with page parameter","chromium","Thu Jan 23 02:46:47 GMT 2025","passed","Thu Jan 23 02:46:48 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","202","List users with page not data exist","chromium","Thu Jan 23 02:46:48 GMT 2025","passed","Thu Jan 23 02:46:48 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","195","Single User","chromium","Thu Jan 23 02:46:48 GMT 2025","passed","Thu Jan 23 02:46:48 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","190","Update an existing user","chromium","Thu Jan 23 02:46:49 GMT 2025","passed","Thu Jan 23 02:46:49 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","165","List User Without Parameter","chromium","Thu Jan 23 02:46:47 GMT 2025","passed","Thu Jan 23 02:46:47 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","364","Login API","chromium","Thu Jan 23 02:46:49 GMT 2025","passed","Thu Jan 23 02:46:49 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","190","List users with id not exist","chromium","Thu Jan 23 02:46:48 GMT 2025","passed","Thu Jan 23 02:46:48 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","200","Create a new user","chromium","Thu Jan 23 02:46:48 GMT 2025","passed","Thu Jan 23 02:46:49 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
