"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","386","List users with page not data exist","chromium","Wed Jun 04 03:18:57 GMT 2025","failed","Wed Jun 04 03:18:57 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","390","Create a new user","chromium","Wed Jun 04 03:19:05 GMT 2025","failed","Wed Jun 04 03:19:06 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","398","Register success - should return id and token","chromium","Wed Jun 04 03:19:15 GMT 2025","failed","Wed Jun 04 03:19:15 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","402","Register unsuccessful - should return missing password error","chromium","Wed Jun 04 03:19:18 GMT 2025","failed","Wed Jun 04 03:19:18 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","474","List User Without Parameter","chromium","Wed Jun 04 03:18:51 GMT 2025","failed","Wed Jun 04 03:18:51 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","419","List users with id not exist","chromium","Wed Jun 04 03:19:02 GMT 2025","failed","Wed Jun 04 03:19:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","497","Update an existing user","chromium","Wed Jun 04 03:19:21 GMT 2025","failed","Wed Jun 04 03:19:22 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","384","List users with page and per_page parameters","chromium","Wed Jun 04 03:18:54 GMT 2025","failed","Wed Jun 04 03:18:54 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","119","List users with page parameter","chromium","Wed Jun 04 03:18:52 GMT 2025","passed","Wed Jun 04 03:18:52 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","396","Login API","chromium","Wed Jun 04 03:19:12 GMT 2025","failed","Wed Jun 04 03:19:12 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","414","Update an existing user","chromium","Wed Jun 04 03:19:09 GMT 2025","failed","Wed Jun 04 03:19:09 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","377","Single User","chromium","Wed Jun 04 03:18:59 GMT 2025","failed","Wed Jun 04 03:19:00 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
