"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","List users with page parameter","chromium","Mon Jun 09 03:24:24 GMT 2025","passed","Mon Jun 09 03:24:24 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","384","Login API","chromium","Mon Jun 09 03:24:44 GMT 2025","failed","Mon Jun 09 03:24:44 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","372","Update an existing user","chromium","Mon Jun 09 03:24:41 GMT 2025","failed","Mon Jun 09 03:24:42 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","394","Single User","chromium","Mon Jun 09 03:24:32 GMT 2025","failed","Mon Jun 09 03:24:32 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","236","List User Without Parameter","chromium","Mon Jun 09 03:24:24 GMT 2025","passed","Mon Jun 09 03:24:24 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","392","Update an existing user","chromium","Mon Jun 09 03:24:54 GMT 2025","failed","Mon Jun 09 03:24:54 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","386","Create a new user","chromium","Mon Jun 09 03:24:38 GMT 2025","failed","Mon Jun 09 03:24:38 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","388","Register unsuccessful - should return missing password error","chromium","Mon Jun 09 03:24:50 GMT 2025","failed","Mon Jun 09 03:24:51 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","405","List users with page and per_page parameters","chromium","Mon Jun 09 03:24:26 GMT 2025","failed","Mon Jun 09 03:24:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","388","List users with id not exist","chromium","Mon Jun 09 03:24:35 GMT 2025","failed","Mon Jun 09 03:24:35 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","383","Register success - should return id and token","chromium","Mon Jun 09 03:24:47 GMT 2025","failed","Mon Jun 09 03:24:48 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","422","List users with page not data exist","chromium","Mon Jun 09 03:24:29 GMT 2025","failed","Mon Jun 09 03:24:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
