"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","186","List users with page not data exist","chromium","Sat Dec 07 03:01:43 GMT 2024","passed","Sat Dec 07 03:01:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","191","Create a new user","chromium","Sat Dec 07 03:01:43 GMT 2024","passed","Sat Dec 07 03:01:43 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","28","List users with page parameter","chromium","Sat Dec 07 03:01:42 GMT 2024","passed","Sat Dec 07 03:01:42 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","201","List users with page and per_page parameters","chromium","Sat Dec 07 03:01:42 GMT 2024","passed","Sat Dec 07 03:01:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","178","Update an existing user","chromium","Sat Dec 07 03:01:44 GMT 2024","passed","Sat Dec 07 03:01:44 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","174","List users with id not exist","chromium","Sat Dec 07 03:01:43 GMT 2024","passed","Sat Dec 07 03:01:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","172","List User Without Parameter","chromium","Sat Dec 07 03:01:42 GMT 2024","passed","Sat Dec 07 03:01:42 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","166","Register unsuccessful - should return missing password error","chromium","Sat Dec 07 03:01:44 GMT 2024","passed","Sat Dec 07 03:01:44 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","327","Login API","chromium","Sat Dec 07 03:01:43 GMT 2024","passed","Sat Dec 07 03:01:44 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","170","Update an existing user","chromium","Sat Dec 07 03:01:43 GMT 2024","passed","Sat Dec 07 03:01:43 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","34","Single User","chromium","Sat Dec 07 03:01:43 GMT 2024","passed","Sat Dec 07 03:01:43 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","167","Register success - should return id and token","chromium","Sat Dec 07 03:01:44 GMT 2024","passed","Sat Dec 07 03:01:44 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
