"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","231","List users with id not exist","chromium","Sat May 17 03:10:12 GMT 2025","failed","Sat May 17 03:10:12 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","254","Register success - should return id and token","chromium","Sat May 17 03:10:22 GMT 2025","failed","Sat May 17 03:10:22 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","130","Single User","chromium","Sat May 17 03:10:10 GMT 2025","passed","Sat May 17 03:10:10 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","229","List User Without Parameter","chromium","Sat May 17 03:10:04 GMT 2025","failed","Sat May 17 03:10:05 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","243","Register unsuccessful - should return missing password error","chromium","Sat May 17 03:10:25 GMT 2025","failed","Sat May 17 03:10:25 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","231","Login API","chromium","Sat May 17 03:10:19 GMT 2025","failed","Sat May 17 03:10:20 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","225","List users with page not data exist","chromium","Sat May 17 03:10:09 GMT 2025","failed","Sat May 17 03:10:09 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","95","List users with page parameter","chromium","Sat May 17 03:10:05 GMT 2025","passed","Sat May 17 03:10:05 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","230","List users with page and per_page parameters","chromium","Sat May 17 03:10:07 GMT 2025","failed","Sat May 17 03:10:07 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","228","Update an existing user","chromium","Sat May 17 03:10:28 GMT 2025","failed","Sat May 17 03:10:28 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","236","Create a new user","chromium","Sat May 17 03:10:14 GMT 2025","failed","Sat May 17 03:10:15 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","234","Update an existing user","chromium","Sat May 17 03:10:17 GMT 2025","failed","Sat May 17 03:10:17 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
