"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","176","Create a new user","chromium","Tue Mar 18 02:59:50 GMT 2025","passed","Tue Mar 18 02:59:51 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","189","List users with page not data exist","chromium","Tue Mar 18 02:59:50 GMT 2025","passed","Tue Mar 18 02:59:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","173","Update an existing user","chromium","Tue Mar 18 02:59:51 GMT 2025","passed","Tue Mar 18 02:59:51 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","168","Update an existing user","chromium","Tue Mar 18 02:59:51 GMT 2025","passed","Tue Mar 18 02:59:52 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","166","Register unsuccessful - should return missing password error","chromium","Tue Mar 18 02:59:51 GMT 2025","passed","Tue Mar 18 02:59:51 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","29","List users with page parameter","chromium","Tue Mar 18 02:59:50 GMT 2025","passed","Tue Mar 18 02:59:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","328","Login API","chromium","Tue Mar 18 02:59:51 GMT 2025","passed","Tue Mar 18 02:59:51 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","200","List users with page and per_page parameters","chromium","Tue Mar 18 02:59:50 GMT 2025","passed","Tue Mar 18 02:59:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","30","Single User","chromium","Tue Mar 18 02:59:50 GMT 2025","passed","Tue Mar 18 02:59:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","165","List User Without Parameter","chromium","Tue Mar 18 02:59:49 GMT 2025","passed","Tue Mar 18 02:59:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","164","Register success - should return id and token","chromium","Tue Mar 18 02:59:51 GMT 2025","passed","Tue Mar 18 02:59:51 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","180","List users with id not exist","chromium","Tue Mar 18 02:59:50 GMT 2025","passed","Tue Mar 18 02:59:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
