"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","List users with page not data exist","chromium","Thu Dec 19 02:58:51 GMT 2024","passed","Thu Dec 19 02:58:51 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","33","Single User","chromium","Thu Dec 19 02:58:51 GMT 2024","passed","Thu Dec 19 02:58:51 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","167","Register unsuccessful - should return missing password error","chromium","Thu Dec 19 02:58:52 GMT 2024","passed","Thu Dec 19 02:58:52 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","172","List User Without Parameter","chromium","Thu Dec 19 02:58:50 GMT 2024","passed","Thu Dec 19 02:58:50 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","191","List users with page and per_page parameters","chromium","Thu Dec 19 02:58:50 GMT 2024","passed","Thu Dec 19 02:58:51 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","172","Register success - should return id and token","chromium","Thu Dec 19 02:58:52 GMT 2024","passed","Thu Dec 19 02:58:52 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","169","List users with id not exist","chromium","Thu Dec 19 02:58:51 GMT 2024","passed","Thu Dec 19 02:58:51 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","168","Update an existing user","chromium","Thu Dec 19 02:58:51 GMT 2024","passed","Thu Dec 19 02:58:52 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","32","List users with page parameter","chromium","Thu Dec 19 02:58:50 GMT 2024","passed","Thu Dec 19 02:58:50 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","164","Update an existing user","chromium","Thu Dec 19 02:58:52 GMT 2024","passed","Thu Dec 19 02:58:52 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","184","Create a new user","chromium","Thu Dec 19 02:58:51 GMT 2024","passed","Thu Dec 19 02:58:51 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","329","Login API","chromium","Thu Dec 19 02:58:52 GMT 2024","passed","Thu Dec 19 02:58:52 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
