"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","176","List users with page not data exist","chromium","Tue Dec 17 03:03:11 GMT 2024","passed","Tue Dec 17 03:03:11 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","192","Create a new user","chromium","Tue Dec 17 03:03:11 GMT 2024","passed","Tue Dec 17 03:03:12 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","169","Update an existing user","chromium","Tue Dec 17 03:03:12 GMT 2024","passed","Tue Dec 17 03:03:13 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","31","List users with page parameter","chromium","Tue Dec 17 03:03:11 GMT 2024","passed","Tue Dec 17 03:03:11 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","329","Login API","chromium","Tue Dec 17 03:03:12 GMT 2024","passed","Tue Dec 17 03:03:12 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","38","Single User","chromium","Tue Dec 17 03:03:11 GMT 2024","passed","Tue Dec 17 03:03:11 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","172","List User Without Parameter","chromium","Tue Dec 17 03:03:10 GMT 2024","passed","Tue Dec 17 03:03:11 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","175","Update an existing user","chromium","Tue Dec 17 03:03:12 GMT 2024","passed","Tue Dec 17 03:03:12 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","184","List users with id not exist","chromium","Tue Dec 17 03:03:11 GMT 2024","passed","Tue Dec 17 03:03:11 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","200","List users with page and per_page parameters","chromium","Tue Dec 17 03:03:11 GMT 2024","passed","Tue Dec 17 03:03:11 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","163","Register unsuccessful - should return missing password error","chromium","Tue Dec 17 03:03:12 GMT 2024","passed","Tue Dec 17 03:03:12 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","169","Register success - should return id and token","chromium","Tue Dec 17 03:03:12 GMT 2024","passed","Tue Dec 17 03:03:12 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
