"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","274","Update an existing user","chromium","Tue Dec 31 02:49:54 GMT 2024","passed","Tue Dec 31 02:49:54 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","277","Register unsuccessful - should return missing password error","chromium","Tue Dec 31 02:49:55 GMT 2024","passed","Tue Dec 31 02:49:55 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","270","Update an existing user","chromium","Tue Dec 31 02:49:55 GMT 2024","passed","Tue Dec 31 02:49:55 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","305","List users with page not data exist","chromium","Tue Dec 31 02:49:52 GMT 2024","passed","Tue Dec 31 02:49:53 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","300","List users with page and per_page parameters","chromium","Tue Dec 31 02:49:52 GMT 2024","passed","Tue Dec 31 02:49:52 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","297","Create a new user","chromium","Tue Dec 31 02:49:53 GMT 2024","passed","Tue Dec 31 02:49:54 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","35","List users with page parameter","chromium","Tue Dec 31 02:49:52 GMT 2024","passed","Tue Dec 31 02:49:52 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","279","Single User","chromium","Tue Dec 31 02:49:53 GMT 2024","passed","Tue Dec 31 02:49:53 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","316","Register success - should return id and token","chromium","Tue Dec 31 02:49:55 GMT 2024","passed","Tue Dec 31 02:49:55 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","266","List users with id not exist","chromium","Tue Dec 31 02:49:53 GMT 2024","passed","Tue Dec 31 02:49:53 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","622","Login API","chromium","Tue Dec 31 02:49:54 GMT 2024","passed","Tue Dec 31 02:49:55 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","154","List User Without Parameter","chromium","Tue Dec 31 02:49:52 GMT 2024","passed","Tue Dec 31 02:49:52 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
