"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","243","Register success - should return id and token","chromium","Tue Jun 03 03:18:34 GMT 2025","failed","Tue Jun 03 03:18:34 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","232","List users with id not exist","chromium","Tue Jun 03 03:18:23 GMT 2025","failed","Tue Jun 03 03:18:23 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","140","Single User","chromium","Tue Jun 03 03:18:21 GMT 2025","passed","Tue Jun 03 03:18:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","234","List users with page and per_page parameters","chromium","Tue Jun 03 03:18:18 GMT 2025","failed","Tue Jun 03 03:18:18 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","197","List User Without Parameter","chromium","Tue Jun 03 03:18:16 GMT 2025","passed","Tue Jun 03 03:18:17 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","240","Create a new user","chromium","Tue Jun 03 03:18:26 GMT 2025","failed","Tue Jun 03 03:18:26 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","230","Update an existing user","chromium","Tue Jun 03 03:18:39 GMT 2025","failed","Tue Jun 03 03:18:39 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","227","List users with page not data exist","chromium","Tue Jun 03 03:18:21 GMT 2025","failed","Tue Jun 03 03:18:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","30","List users with page parameter","chromium","Tue Jun 03 03:18:17 GMT 2025","passed","Tue Jun 03 03:18:17 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","233","Login API","chromium","Tue Jun 03 03:18:31 GMT 2025","failed","Tue Jun 03 03:18:31 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","229","Update an existing user","chromium","Tue Jun 03 03:18:29 GMT 2025","failed","Tue Jun 03 03:18:29 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","228","Register unsuccessful - should return missing password error","chromium","Tue Jun 03 03:18:36 GMT 2025","failed","Tue Jun 03 03:18:37 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
