"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","317","List users with page and per_page parameters","chromium","Tue Nov 26 03:00:02 GMT 2024","passed","Tue Nov 26 03:00:03 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","583","Login API","chromium","Tue Nov 26 03:00:04 GMT 2024","passed","Tue Nov 26 03:00:05 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","164","List User Without Parameter","chromium","Tue Nov 26 03:00:02 GMT 2024","passed","Tue Nov 26 03:00:02 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","34","List users with page parameter","chromium","Tue Nov 26 03:00:02 GMT 2024","passed","Tue Nov 26 03:00:02 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","302","List users with page not data exist","chromium","Tue Nov 26 03:00:03 GMT 2024","passed","Tue Nov 26 03:00:03 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","294","List users with id not exist","chromium","Tue Nov 26 03:00:03 GMT 2024","passed","Tue Nov 26 03:00:04 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","286","Register success - should return id and token","chromium","Tue Nov 26 03:00:05 GMT 2024","passed","Tue Nov 26 03:00:05 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","311","Create a new user","chromium","Tue Nov 26 03:00:04 GMT 2024","passed","Tue Nov 26 03:00:04 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","301","Update an existing user","chromium","Tue Nov 26 03:00:04 GMT 2024","passed","Tue Nov 26 03:00:04 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","310","Single User","chromium","Tue Nov 26 03:00:03 GMT 2024","passed","Tue Nov 26 03:00:03 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","290","Register unsuccessful - should return missing password error","chromium","Tue Nov 26 03:00:05 GMT 2024","passed","Tue Nov 26 03:00:06 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","286","Update an existing user","chromium","Tue Nov 26 03:00:06 GMT 2024","passed","Tue Nov 26 03:00:06 GMT 2024","User API Tests","put_update_user.spec.ts","",""
