"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","259","List User Without Parameter","chromium","Mon Apr 28 03:12:32 GMT 2025","failed","Mon Apr 28 03:12:32 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","250","Create a new user","chromium","Mon Apr 28 03:12:45 GMT 2025","failed","Mon Apr 28 03:12:45 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","238","Single User","chromium","Mon Apr 28 03:12:39 GMT 2025","failed","Mon Apr 28 03:12:39 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","233","List users with id not exist","chromium","Mon Apr 28 03:12:42 GMT 2025","failed","Mon Apr 28 03:12:42 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","248","Register unsuccessful - should return missing password error","chromium","Mon Apr 28 03:12:56 GMT 2025","failed","Mon Apr 28 03:12:56 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","244","Update an existing user","chromium","Mon Apr 28 03:12:59 GMT 2025","failed","Mon Apr 28 03:12:59 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","114","List users with page parameter","chromium","Mon Apr 28 03:12:32 GMT 2025","passed","Mon Apr 28 03:12:32 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","241","Login API","chromium","Mon Apr 28 03:12:50 GMT 2025","failed","Mon Apr 28 03:12:50 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","253","Update an existing user","chromium","Mon Apr 28 03:12:48 GMT 2025","failed","Mon Apr 28 03:12:48 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","250","List users with page and per_page parameters","chromium","Mon Apr 28 03:12:34 GMT 2025","failed","Mon Apr 28 03:12:34 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","264","List users with page not data exist","chromium","Mon Apr 28 03:12:37 GMT 2025","failed","Mon Apr 28 03:12:37 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","238","Register success - should return id and token","chromium","Mon Apr 28 03:12:53 GMT 2025","failed","Mon Apr 28 03:12:53 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
