"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","334","List User Without Parameter","chromium","Tue May 06 03:10:49 GMT 2025","failed","Tue May 06 03:10:49 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","331","Update an existing user","chromium","Tue May 06 03:11:06 GMT 2025","failed","Tue May 06 03:11:06 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","333","Update an existing user","chromium","Tue May 06 03:11:18 GMT 2025","failed","Tue May 06 03:11:18 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","342","Create a new user","chromium","Tue May 06 03:11:03 GMT 2025","failed","Tue May 06 03:11:03 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","338","Login API","chromium","Tue May 06 03:11:09 GMT 2025","failed","Tue May 06 03:11:09 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","325","Register success - should return id and token","chromium","Tue May 06 03:11:12 GMT 2025","failed","Tue May 06 03:11:12 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","342","Register unsuccessful - should return missing password error","chromium","Tue May 06 03:11:15 GMT 2025","failed","Tue May 06 03:11:15 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","328","List users with page not data exist","chromium","Tue May 06 03:10:55 GMT 2025","failed","Tue May 06 03:10:55 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","338","Single User","chromium","Tue May 06 03:10:57 GMT 2025","failed","Tue May 06 03:10:58 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","119","List users with page parameter","chromium","Tue May 06 03:10:50 GMT 2025","passed","Tue May 06 03:10:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","319","List users with page and per_page parameters","chromium","Tue May 06 03:10:52 GMT 2025","failed","Tue May 06 03:10:52 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","348","List users with id not exist","chromium","Tue May 06 03:11:00 GMT 2025","failed","Tue May 06 03:11:00 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
