"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","List users with page parameter","chromium","Fri Dec 13 03:05:37 GMT 2024","passed","Fri Dec 13 03:05:37 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","197","Single User","chromium","Fri Dec 13 03:05:37 GMT 2024","passed","Fri Dec 13 03:05:37 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","370","Login API","chromium","Fri Dec 13 03:05:38 GMT 2024","passed","Fri Dec 13 03:05:38 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","207","Create a new user","chromium","Fri Dec 13 03:05:38 GMT 2024","passed","Fri Dec 13 03:05:38 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","208","List users with page not data exist","chromium","Fri Dec 13 03:05:37 GMT 2024","passed","Fri Dec 13 03:05:37 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","195","Register unsuccessful - should return missing password error","chromium","Fri Dec 13 03:05:39 GMT 2024","passed","Fri Dec 13 03:05:39 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","195","Update an existing user","chromium","Fri Dec 13 03:05:38 GMT 2024","passed","Fri Dec 13 03:05:38 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","215","List users with page and per_page parameters","chromium","Fri Dec 13 03:05:37 GMT 2024","passed","Fri Dec 13 03:05:37 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","348","List User Without Parameter","chromium","Fri Dec 13 03:05:36 GMT 2024","passed","Fri Dec 13 03:05:37 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","195","Register success - should return id and token","chromium","Fri Dec 13 03:05:38 GMT 2024","passed","Fri Dec 13 03:05:39 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","191","List users with id not exist","chromium","Fri Dec 13 03:05:37 GMT 2024","passed","Fri Dec 13 03:05:38 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","184","Update an existing user","chromium","Fri Dec 13 03:05:39 GMT 2024","passed","Fri Dec 13 03:05:39 GMT 2024","User API Tests","put_update_user.spec.ts","",""
