"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","286","Register success - should return id and token","chromium","Sat Feb 15 02:48:31 GMT 2025","passed","Sat Feb 15 02:48:31 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","570","Login API","chromium","Sat Feb 15 02:48:30 GMT 2025","passed","Sat Feb 15 02:48:31 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","305","List users with page and per_page parameters","chromium","Sat Feb 15 02:48:28 GMT 2025","passed","Sat Feb 15 02:48:28 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","303","Create a new user","chromium","Sat Feb 15 02:48:29 GMT 2025","passed","Sat Feb 15 02:48:30 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","300","Update an existing user","chromium","Sat Feb 15 02:48:30 GMT 2025","passed","Sat Feb 15 02:48:30 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","293","List users with page not data exist","chromium","Sat Feb 15 02:48:28 GMT 2025","passed","Sat Feb 15 02:48:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","289","Update an existing user","chromium","Sat Feb 15 02:48:31 GMT 2025","passed","Sat Feb 15 02:48:31 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","29","List users with page parameter","chromium","Sat Feb 15 02:48:28 GMT 2025","passed","Sat Feb 15 02:48:28 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","298","Single User","chromium","Sat Feb 15 02:48:29 GMT 2025","passed","Sat Feb 15 02:48:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","149","List User Without Parameter","chromium","Sat Feb 15 02:48:28 GMT 2025","passed","Sat Feb 15 02:48:28 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","290","List users with id not exist","chromium","Sat Feb 15 02:48:29 GMT 2025","passed","Sat Feb 15 02:48:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","290","Register unsuccessful - should return missing password error","chromium","Sat Feb 15 02:48:31 GMT 2025","passed","Sat Feb 15 02:48:31 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
