"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","193","Create a new user","chromium","Sun Apr 13 04:08:21 GMT 2025","passed","Sun Apr 13 04:08:21 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","191","List users with id not exist","chromium","Sun Apr 13 04:08:21 GMT 2025","passed","Sun Apr 13 04:08:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","183","Register success - should return id and token","chromium","Sun Apr 13 04:08:22 GMT 2025","passed","Sun Apr 13 04:08:22 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","195","Update an existing user","chromium","Sun Apr 13 04:08:21 GMT 2025","passed","Sun Apr 13 04:08:21 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","360","Login API","chromium","Sun Apr 13 04:08:21 GMT 2025","passed","Sun Apr 13 04:08:22 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","326","List User Without Parameter","chromium","Sun Apr 13 04:08:20 GMT 2025","passed","Sun Apr 13 04:08:20 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","197","Single User","chromium","Sun Apr 13 04:08:20 GMT 2025","passed","Sun Apr 13 04:08:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","199","List users with page not data exist","chromium","Sun Apr 13 04:08:20 GMT 2025","passed","Sun Apr 13 04:08:20 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","182","Register unsuccessful - should return missing password error","chromium","Sun Apr 13 04:08:22 GMT 2025","passed","Sun Apr 13 04:08:22 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","182","Update an existing user","chromium","Sun Apr 13 04:08:22 GMT 2025","passed","Sun Apr 13 04:08:22 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","204","List users with page and per_page parameters","chromium","Sun Apr 13 04:08:20 GMT 2025","passed","Sun Apr 13 04:08:20 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","33","List users with page parameter","chromium","Sun Apr 13 04:08:20 GMT 2025","passed","Sun Apr 13 04:08:20 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
