"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","242","Update an existing user","chromium","Sat May 24 03:08:48 GMT 2025","failed","Sat May 24 03:08:48 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","249","Create a new user","chromium","Sat May 24 03:08:34 GMT 2025","failed","Sat May 24 03:08:34 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","237","List users with id not exist","chromium","Sat May 24 03:08:31 GMT 2025","failed","Sat May 24 03:08:32 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","245","Register unsuccessful - should return missing password error","chromium","Sat May 24 03:08:45 GMT 2025","failed","Sat May 24 03:08:45 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","101","List users with page parameter","chromium","Sat May 24 03:08:23 GMT 2025","passed","Sat May 24 03:08:23 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","240","Login API","chromium","Sat May 24 03:08:39 GMT 2025","failed","Sat May 24 03:08:40 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","244","List users with page not data exist","chromium","Sat May 24 03:08:27 GMT 2025","failed","Sat May 24 03:08:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","241","List users with page and per_page parameters","chromium","Sat May 24 03:08:24 GMT 2025","failed","Sat May 24 03:08:25 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","248","List User Without Parameter","chromium","Sat May 24 03:08:22 GMT 2025","failed","Sat May 24 03:08:22 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","243","Single User","chromium","Sat May 24 03:08:29 GMT 2025","failed","Sat May 24 03:08:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","240","Register success - should return id and token","chromium","Sat May 24 03:08:42 GMT 2025","failed","Sat May 24 03:08:42 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","247","Update an existing user","chromium","Sat May 24 03:08:37 GMT 2025","failed","Sat May 24 03:08:37 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
