"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","175","List users with page not data exist","chromium","Thu Mar 06 02:56:29 GMT 2025","passed","Thu Mar 06 02:56:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","165","Register unsuccessful - should return missing password error","chromium","Thu Mar 06 02:56:30 GMT 2025","passed","Thu Mar 06 02:56:30 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","201","List User Without Parameter","chromium","Thu Mar 06 02:56:28 GMT 2025","passed","Thu Mar 06 02:56:28 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","31","List users with page parameter","chromium","Thu Mar 06 02:56:28 GMT 2025","passed","Thu Mar 06 02:56:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","28","Single User","chromium","Thu Mar 06 02:56:29 GMT 2025","passed","Thu Mar 06 02:56:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","177","List users with id not exist","chromium","Thu Mar 06 02:56:29 GMT 2025","passed","Thu Mar 06 02:56:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","370","Login API","chromium","Thu Mar 06 02:56:30 GMT 2025","passed","Thu Mar 06 02:56:30 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","169","Register success - should return id and token","chromium","Thu Mar 06 02:56:30 GMT 2025","passed","Thu Mar 06 02:56:30 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","172","Create a new user","chromium","Thu Mar 06 02:56:29 GMT 2025","passed","Thu Mar 06 02:56:29 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","183","Update an existing user","chromium","Thu Mar 06 02:56:29 GMT 2025","passed","Thu Mar 06 02:56:30 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","166","Update an existing user","chromium","Thu Mar 06 02:56:30 GMT 2025","passed","Thu Mar 06 02:56:30 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","197","List users with page and per_page parameters","chromium","Thu Mar 06 02:56:29 GMT 2025","passed","Thu Mar 06 02:56:29 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
