"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","236","List User Without Parameter","chromium","Sun Jun 01 03:42:03 GMT 2025","failed","Sun Jun 01 03:42:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","90","List users with page parameter","chromium","Sun Jun 01 03:42:04 GMT 2025","passed","Sun Jun 01 03:42:04 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","247","Single User","chromium","Sun Jun 01 03:42:10 GMT 2025","failed","Sun Jun 01 03:42:10 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","232","List users with page not data exist","chromium","Sun Jun 01 03:42:08 GMT 2025","failed","Sun Jun 01 03:42:08 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","242","List users with page and per_page parameters","chromium","Sun Jun 01 03:42:05 GMT 2025","failed","Sun Jun 01 03:42:06 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","222","List users with id not exist","chromium","Sun Jun 01 03:42:13 GMT 2025","failed","Sun Jun 01 03:42:13 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","218","Update an existing user","chromium","Sun Jun 01 03:42:18 GMT 2025","failed","Sun Jun 01 03:42:18 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","229","Create a new user","chromium","Sun Jun 01 03:42:15 GMT 2025","failed","Sun Jun 01 03:42:16 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","222","Register unsuccessful - should return missing password error","chromium","Sun Jun 01 03:42:26 GMT 2025","failed","Sun Jun 01 03:42:26 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","227","Update an existing user","chromium","Sun Jun 01 03:42:29 GMT 2025","failed","Sun Jun 01 03:42:29 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","231","Login API","chromium","Sun Jun 01 03:42:20 GMT 2025","failed","Sun Jun 01 03:42:21 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","233","Register success - should return id and token","chromium","Sun Jun 01 03:42:23 GMT 2025","failed","Sun Jun 01 03:42:23 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
