"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37","Single User","chromium","Sun Jan 19 02:51:21 GMT 2025","passed","Sun Jan 19 02:51:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","186","List User Without Parameter","chromium","Sun Jan 19 02:51:20 GMT 2025","passed","Sun Jan 19 02:51:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","343","Login API","chromium","Sun Jan 19 02:51:22 GMT 2025","passed","Sun Jan 19 02:51:22 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","184","Create a new user","chromium","Sun Jan 19 02:51:21 GMT 2025","passed","Sun Jan 19 02:51:22 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","174","List users with page not data exist","chromium","Sun Jan 19 02:51:21 GMT 2025","passed","Sun Jan 19 02:51:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","170","Register unsuccessful - should return missing password error","chromium","Sun Jan 19 02:51:22 GMT 2025","passed","Sun Jan 19 02:51:22 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","303","Update an existing user","chromium","Sun Jan 19 02:51:22 GMT 2025","passed","Sun Jan 19 02:51:23 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","179","List users with id not exist","chromium","Sun Jan 19 02:51:21 GMT 2025","passed","Sun Jan 19 02:51:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","37","List users with page parameter","chromium","Sun Jan 19 02:51:21 GMT 2025","passed","Sun Jan 19 02:51:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","183","Update an existing user","chromium","Sun Jan 19 02:51:22 GMT 2025","passed","Sun Jan 19 02:51:22 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","172","Register success - should return id and token","chromium","Sun Jan 19 02:51:22 GMT 2025","passed","Sun Jan 19 02:51:22 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","193","List users with page and per_page parameters","chromium","Sun Jan 19 02:51:21 GMT 2025","passed","Sun Jan 19 02:51:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
