"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","List users with page not data exist","chromium","Fri Jan 17 02:44:06 GMT 2025","passed","Fri Jan 17 02:44:06 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","165","Update an existing user","chromium","Fri Jan 17 02:44:07 GMT 2025","passed","Fri Jan 17 02:44:07 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","301","List User Without Parameter","chromium","Fri Jan 17 02:44:05 GMT 2025","passed","Fri Jan 17 02:44:05 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","28","Single User","chromium","Fri Jan 17 02:44:06 GMT 2025","passed","Fri Jan 17 02:44:06 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","27","List users with page parameter","chromium","Fri Jan 17 02:44:05 GMT 2025","passed","Fri Jan 17 02:44:05 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","166","Register unsuccessful - should return missing password error","chromium","Fri Jan 17 02:44:07 GMT 2025","passed","Fri Jan 17 02:44:07 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","169","Update an existing user","chromium","Fri Jan 17 02:44:06 GMT 2025","passed","Fri Jan 17 02:44:06 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","173","List users with id not exist","chromium","Fri Jan 17 02:44:06 GMT 2025","passed","Fri Jan 17 02:44:06 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","195","List users with page and per_page parameters","chromium","Fri Jan 17 02:44:05 GMT 2025","passed","Fri Jan 17 02:44:06 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","166","Register success - should return id and token","chromium","Fri Jan 17 02:44:07 GMT 2025","passed","Fri Jan 17 02:44:07 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","174","Create a new user","chromium","Fri Jan 17 02:44:06 GMT 2025","passed","Fri Jan 17 02:44:06 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","324","Login API","chromium","Fri Jan 17 02:44:06 GMT 2025","passed","Fri Jan 17 02:44:07 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
