"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","232","Register success - should return id and token","chromium","Fri May 16 03:15:05 GMT 2025","failed","Fri May 16 03:15:05 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","31","List users with page parameter","chromium","Fri May 16 03:14:48 GMT 2025","passed","Fri May 16 03:14:48 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","225","Login API","chromium","Fri May 16 03:15:02 GMT 2025","failed","Fri May 16 03:15:03 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","239","List users with id not exist","chromium","Fri May 16 03:14:55 GMT 2025","failed","Fri May 16 03:14:55 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","232","Update an existing user","chromium","Fri May 16 03:15:10 GMT 2025","failed","Fri May 16 03:15:11 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","231","Update an existing user","chromium","Fri May 16 03:15:00 GMT 2025","failed","Fri May 16 03:15:00 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","200","List User Without Parameter","chromium","Fri May 16 03:14:48 GMT 2025","passed","Fri May 16 03:14:48 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","242","List users with page and per_page parameters","chromium","Fri May 16 03:14:50 GMT 2025","failed","Fri May 16 03:14:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","238","Create a new user","chromium","Fri May 16 03:14:57 GMT 2025","failed","Fri May 16 03:14:58 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","219","List users with page not data exist","chromium","Fri May 16 03:14:52 GMT 2025","failed","Fri May 16 03:14:52 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","227","Register unsuccessful - should return missing password error","chromium","Fri May 16 03:15:08 GMT 2025","failed","Fri May 16 03:15:08 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","131","Single User","chromium","Fri May 16 03:14:53 GMT 2025","passed","Fri May 16 03:14:53 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
