"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","281","Update an existing user","chromium","Sun Jan 05 02:56:05 GMT 2025","passed","Sun Jan 05 02:56:05 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","203","List User Without Parameter","chromium","Sun Jan 05 02:56:03 GMT 2025","passed","Sun Jan 05 02:56:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","32","List users with page parameter","chromium","Sun Jan 05 02:56:03 GMT 2025","passed","Sun Jan 05 02:56:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","277","Register unsuccessful - should return missing password error","chromium","Sun Jan 05 02:56:06 GMT 2025","passed","Sun Jan 05 02:56:06 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","284","List users with page not data exist","chromium","Sun Jan 05 02:56:04 GMT 2025","passed","Sun Jan 05 02:56:04 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","212","Register success - should return id and token","chromium","Sun Jan 05 02:56:05 GMT 2025","passed","Sun Jan 05 02:56:06 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","271","Update an existing user","chromium","Sun Jan 05 02:56:06 GMT 2025","passed","Sun Jan 05 02:56:06 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","31","Single User","chromium","Sun Jan 05 02:56:04 GMT 2025","passed","Sun Jan 05 02:56:04 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","273","List users with id not exist","chromium","Sun Jan 05 02:56:04 GMT 2025","passed","Sun Jan 05 02:56:04 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","550","Login API","chromium","Sun Jan 05 02:56:05 GMT 2025","passed","Sun Jan 05 02:56:05 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","225","Create a new user","chromium","Sun Jan 05 02:56:04 GMT 2025","passed","Sun Jan 05 02:56:05 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","304","List users with page and per_page parameters","chromium","Sun Jan 05 02:56:03 GMT 2025","passed","Sun Jan 05 02:56:04 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
