"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","List users with page parameter","chromium","Fri May 09 03:12:14 GMT 2025","passed","Fri May 09 03:12:14 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","161","Single User","chromium","Fri May 09 03:12:19 GMT 2025","passed","Fri May 09 03:12:19 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","242","Update an existing user","chromium","Fri May 09 03:12:26 GMT 2025","failed","Fri May 09 03:12:26 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","199","List User Without Parameter","chromium","Fri May 09 03:12:14 GMT 2025","passed","Fri May 09 03:12:14 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","251","Update an existing user","chromium","Fri May 09 03:12:37 GMT 2025","failed","Fri May 09 03:12:37 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","254","Register unsuccessful - should return missing password error","chromium","Fri May 09 03:12:34 GMT 2025","failed","Fri May 09 03:12:35 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","253","List users with page not data exist","chromium","Fri May 09 03:12:18 GMT 2025","failed","Fri May 09 03:12:18 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","250","Create a new user","chromium","Fri May 09 03:12:23 GMT 2025","failed","Fri May 09 03:12:24 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","249","List users with id not exist","chromium","Fri May 09 03:12:21 GMT 2025","failed","Fri May 09 03:12:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","253","Login API","chromium","Fri May 09 03:12:29 GMT 2025","failed","Fri May 09 03:12:29 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","242","Register success - should return id and token","chromium","Fri May 09 03:12:31 GMT 2025","failed","Fri May 09 03:12:32 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","238","List users with page and per_page parameters","chromium","Fri May 09 03:12:16 GMT 2025","failed","Fri May 09 03:12:16 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
