"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","259","List users with page and per_page parameters","chromium","Thu May 01 03:18:50 GMT 2025","failed","Thu May 01 03:18:50 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","246","Single User","chromium","Thu May 01 03:18:55 GMT 2025","failed","Thu May 01 03:18:55 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","244","List users with id not exist","chromium","Thu May 01 03:18:57 GMT 2025","failed","Thu May 01 03:18:58 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","256","Update an existing user","chromium","Thu May 01 03:19:14 GMT 2025","failed","Thu May 01 03:19:14 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","147","List User Without Parameter","chromium","Thu May 01 03:18:48 GMT 2025","passed","Thu May 01 03:18:49 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","259","Register success - should return id and token","chromium","Thu May 01 03:19:08 GMT 2025","failed","Thu May 01 03:19:08 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","242","List users with page not data exist","chromium","Thu May 01 03:18:53 GMT 2025","failed","Thu May 01 03:18:53 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","247","Create a new user","chromium","Thu May 01 03:19:00 GMT 2025","failed","Thu May 01 03:19:00 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","244","Login API","chromium","Thu May 01 03:19:05 GMT 2025","failed","Thu May 01 03:19:06 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","246","Register unsuccessful - should return missing password error","chromium","Thu May 01 03:19:11 GMT 2025","failed","Thu May 01 03:19:11 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","251","Update an existing user","chromium","Thu May 01 03:19:03 GMT 2025","failed","Thu May 01 03:19:03 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","28","List users with page parameter","chromium","Thu May 01 03:18:49 GMT 2025","passed","Thu May 01 03:18:49 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
