"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","170","Register unsuccessful - should return missing password error","chromium","Thu Apr 03 03:01:28 GMT 2025","passed","Thu Apr 03 03:01:28 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","31","List users with page parameter","chromium","Thu Apr 03 03:01:26 GMT 2025","passed","Thu Apr 03 03:01:26 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","179","Update an existing user","chromium","Thu Apr 03 03:01:27 GMT 2025","passed","Thu Apr 03 03:01:28 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","37","Single User","chromium","Thu Apr 03 03:01:27 GMT 2025","passed","Thu Apr 03 03:01:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","179","Create a new user","chromium","Thu Apr 03 03:01:27 GMT 2025","passed","Thu Apr 03 03:01:27 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","171","List users with id not exist","chromium","Thu Apr 03 03:01:27 GMT 2025","passed","Thu Apr 03 03:01:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","186","List users with page not data exist","chromium","Thu Apr 03 03:01:27 GMT 2025","passed","Thu Apr 03 03:01:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","339","Login API","chromium","Thu Apr 03 03:01:28 GMT 2025","passed","Thu Apr 03 03:01:28 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","176","List User Without Parameter","chromium","Thu Apr 03 03:01:26 GMT 2025","passed","Thu Apr 03 03:01:26 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","201","List users with page and per_page parameters","chromium","Thu Apr 03 03:01:27 GMT 2025","passed","Thu Apr 03 03:01:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","173","Update an existing user","chromium","Thu Apr 03 03:01:28 GMT 2025","passed","Thu Apr 03 03:01:28 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","175","Register success - should return id and token","chromium","Thu Apr 03 03:01:28 GMT 2025","passed","Thu Apr 03 03:01:28 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
