"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","179","Register unsuccessful - should return missing password error","chromium","Fri Apr 11 03:03:40 GMT 2025","passed","Fri Apr 11 03:03:40 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","200","Single User","chromium","Fri Apr 11 03:03:39 GMT 2025","passed","Fri Apr 11 03:03:39 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","208","List users with page and per_page parameters","chromium","Fri Apr 11 03:03:38 GMT 2025","passed","Fri Apr 11 03:03:38 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","319","List User Without Parameter","chromium","Fri Apr 11 03:03:38 GMT 2025","passed","Fri Apr 11 03:03:38 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","194","Create a new user","chromium","Fri Apr 11 03:03:39 GMT 2025","passed","Fri Apr 11 03:03:39 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","197","List users with page not data exist","chromium","Fri Apr 11 03:03:38 GMT 2025","passed","Fri Apr 11 03:03:39 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","184","Register success - should return id and token","chromium","Fri Apr 11 03:03:40 GMT 2025","passed","Fri Apr 11 03:03:40 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","367","Login API","chromium","Fri Apr 11 03:03:40 GMT 2025","passed","Fri Apr 11 03:03:40 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","35","List users with page parameter","chromium","Fri Apr 11 03:03:38 GMT 2025","passed","Fri Apr 11 03:03:38 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","184","Update an existing user","chromium","Fri Apr 11 03:03:40 GMT 2025","passed","Fri Apr 11 03:03:40 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","195","Update an existing user","chromium","Fri Apr 11 03:03:39 GMT 2025","passed","Fri Apr 11 03:03:40 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","199","List users with id not exist","chromium","Fri Apr 11 03:03:39 GMT 2025","passed","Fri Apr 11 03:03:39 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
