"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","285","Update an existing user","chromium","Tue Feb 04 02:46:44 GMT 2025","passed","Tue Feb 04 02:46:44 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","299","Update an existing user","chromium","Tue Feb 04 02:46:42 GMT 2025","passed","Tue Feb 04 02:46:43 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","294","Single User","chromium","Tue Feb 04 02:46:41 GMT 2025","passed","Tue Feb 04 02:46:42 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","288","Register unsuccessful - should return missing password error","chromium","Tue Feb 04 02:46:43 GMT 2025","passed","Tue Feb 04 02:46:44 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","300","List users with page not data exist","chromium","Tue Feb 04 02:46:41 GMT 2025","passed","Tue Feb 04 02:46:41 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","152","List User Without Parameter","chromium","Tue Feb 04 02:46:40 GMT 2025","passed","Tue Feb 04 02:46:41 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","27","List users with page parameter","chromium","Tue Feb 04 02:46:41 GMT 2025","passed","Tue Feb 04 02:46:41 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","304","List users with page and per_page parameters","chromium","Tue Feb 04 02:46:41 GMT 2025","passed","Tue Feb 04 02:46:41 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","568","Login API","chromium","Tue Feb 04 02:46:43 GMT 2025","passed","Tue Feb 04 02:46:43 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","292","List users with id not exist","chromium","Tue Feb 04 02:46:42 GMT 2025","passed","Tue Feb 04 02:46:42 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","290","Register success - should return id and token","chromium","Tue Feb 04 02:46:43 GMT 2025","passed","Tue Feb 04 02:46:43 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","304","Create a new user","chromium","Tue Feb 04 02:46:42 GMT 2025","passed","Tue Feb 04 02:46:42 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
