"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31","List users with page parameter","chromium","Wed Dec 18 02:58:09 GMT 2024","passed","Wed Dec 18 02:58:09 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","201","Update an existing user","chromium","Wed Dec 18 02:58:10 GMT 2024","passed","Wed Dec 18 02:58:10 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","167","Register success - should return id and token","chromium","Wed Dec 18 02:58:11 GMT 2024","passed","Wed Dec 18 02:58:11 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","28","Single User","chromium","Wed Dec 18 02:58:10 GMT 2024","passed","Wed Dec 18 02:58:10 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","197","List users with page and per_page parameters","chromium","Wed Dec 18 02:58:09 GMT 2024","passed","Wed Dec 18 02:58:10 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","192","List users with page not data exist","chromium","Wed Dec 18 02:58:10 GMT 2024","passed","Wed Dec 18 02:58:10 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","149","List User Without Parameter","chromium","Wed Dec 18 02:58:09 GMT 2024","passed","Wed Dec 18 02:58:09 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","172","Create a new user","chromium","Wed Dec 18 02:58:10 GMT 2024","passed","Wed Dec 18 02:58:10 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","165","Register unsuccessful - should return missing password error","chromium","Wed Dec 18 02:58:11 GMT 2024","passed","Wed Dec 18 02:58:11 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","325","Login API","chromium","Wed Dec 18 02:58:10 GMT 2024","passed","Wed Dec 18 02:58:11 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","171","List users with id not exist","chromium","Wed Dec 18 02:58:10 GMT 2024","passed","Wed Dec 18 02:58:10 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","166","Update an existing user","chromium","Wed Dec 18 02:58:11 GMT 2024","passed","Wed Dec 18 02:58:11 GMT 2024","User API Tests","put_update_user.spec.ts","",""
