"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","List users with page parameter","chromium","Fri Nov 22 02:58:46 GMT 2024","passed","Fri Nov 22 02:58:46 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","203","List users with page and per_page parameters","chromium","Fri Nov 22 02:58:46 GMT 2024","passed","Fri Nov 22 02:58:46 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","197","List users with page not data exist","chromium","Fri Nov 22 02:58:46 GMT 2024","passed","Fri Nov 22 02:58:46 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","187","Update an existing user","chromium","Fri Nov 22 02:58:48 GMT 2024","passed","Fri Nov 22 02:58:48 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","178","Register unsuccessful - should return missing password error","chromium","Fri Nov 22 02:58:48 GMT 2024","passed","Fri Nov 22 02:58:48 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","29","Single User","chromium","Fri Nov 22 02:58:46 GMT 2024","passed","Fri Nov 22 02:58:46 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","200","List users with id not exist","chromium","Fri Nov 22 02:58:46 GMT 2024","passed","Fri Nov 22 02:58:47 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","362","Login API","chromium","Fri Nov 22 02:58:47 GMT 2024","passed","Fri Nov 22 02:58:48 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","191","Update an existing user","chromium","Fri Nov 22 02:58:47 GMT 2024","passed","Fri Nov 22 02:58:47 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","184","Register success - should return id and token","chromium","Fri Nov 22 02:58:48 GMT 2024","passed","Fri Nov 22 02:58:48 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","197","Create a new user","chromium","Fri Nov 22 02:58:47 GMT 2024","passed","Fri Nov 22 02:58:47 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","151","List User Without Parameter","chromium","Fri Nov 22 02:58:46 GMT 2024","passed","Fri Nov 22 02:58:46 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
