"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","388","List users with page not data exist","chromium","Sun Apr 27 03:11:27 GMT 2025","failed","Sun Apr 27 03:11:27 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","124","List users with page parameter","chromium","Sun Apr 27 03:11:22 GMT 2025","passed","Sun Apr 27 03:11:22 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","402","Update an existing user","chromium","Sun Apr 27 03:11:39 GMT 2025","failed","Sun Apr 27 03:11:39 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","397","Register success - should return id and token","chromium","Sun Apr 27 03:11:45 GMT 2025","failed","Sun Apr 27 03:11:46 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","398","List users with id not exist","chromium","Sun Apr 27 03:11:33 GMT 2025","failed","Sun Apr 27 03:11:33 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","384","Single User","chromium","Sun Apr 27 03:11:30 GMT 2025","failed","Sun Apr 27 03:11:30 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","400","List User Without Parameter","chromium","Sun Apr 27 03:11:21 GMT 2025","failed","Sun Apr 27 03:11:22 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","398","Login API","chromium","Sun Apr 27 03:11:42 GMT 2025","failed","Sun Apr 27 03:11:42 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","396","Create a new user","chromium","Sun Apr 27 03:11:36 GMT 2025","failed","Sun Apr 27 03:11:36 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","405","Register unsuccessful - should return missing password error","chromium","Sun Apr 27 03:11:48 GMT 2025","failed","Sun Apr 27 03:11:49 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","393","List users with page and per_page parameters","chromium","Sun Apr 27 03:11:24 GMT 2025","failed","Sun Apr 27 03:11:25 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","402","Update an existing user","chromium","Sun Apr 27 03:11:52 GMT 2025","failed","Sun Apr 27 03:11:52 GMT 2025","User API Tests","put_update_user.spec.ts","",""
