"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","328","List users with page and per_page parameters","chromium","Thu Dec 12 03:04:09 GMT 2024","passed","Thu Dec 12 03:04:09 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","614","Login API","chromium","Thu Dec 12 03:04:11 GMT 2024","passed","Thu Dec 12 03:04:12 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","40","List users with page parameter","chromium","Thu Dec 12 03:04:09 GMT 2024","passed","Thu Dec 12 03:04:09 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","303","Update an existing user","chromium","Thu Dec 12 03:04:12 GMT 2024","passed","Thu Dec 12 03:04:13 GMT 2024","User API Tests","put_update_user.spec.ts","",""
"","319","Register success - should return id and token","chromium","Thu Dec 12 03:04:12 GMT 2024","passed","Thu Dec 12 03:04:12 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","323","Update an existing user","chromium","Thu Dec 12 03:04:11 GMT 2024","passed","Thu Dec 12 03:04:11 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","322","Create a new user","chromium","Thu Dec 12 03:04:10 GMT 2024","passed","Thu Dec 12 03:04:11 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","317","List users with id not exist","chromium","Thu Dec 12 03:04:10 GMT 2024","passed","Thu Dec 12 03:04:10 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","220","List User Without Parameter","chromium","Thu Dec 12 03:04:09 GMT 2024","passed","Thu Dec 12 03:04:09 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","319","Single User","chromium","Thu Dec 12 03:04:10 GMT 2024","passed","Thu Dec 12 03:04:10 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","328","List users with page not data exist","chromium","Thu Dec 12 03:04:09 GMT 2024","passed","Thu Dec 12 03:04:10 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","300","Register unsuccessful - should return missing password error","chromium","Thu Dec 12 03:04:12 GMT 2024","passed","Thu Dec 12 03:04:12 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
