"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","307","Register success - should return id and token","chromium","Sun Feb 02 02:48:57 GMT 2025","passed","Sun Feb 02 02:48:57 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","314","Register unsuccessful - should return missing password error","chromium","Sun Feb 02 02:48:57 GMT 2025","passed","Sun Feb 02 02:48:58 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","53","List users with page parameter","chromium","Sun Feb 02 02:48:54 GMT 2025","passed","Sun Feb 02 02:48:54 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","337","List users with page and per_page parameters","chromium","Sun Feb 02 02:48:54 GMT 2025","passed","Sun Feb 02 02:48:55 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","611","Login API","chromium","Sun Feb 02 02:48:56 GMT 2025","passed","Sun Feb 02 02:48:57 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","327","List users with id not exist","chromium","Sun Feb 02 02:48:55 GMT 2025","passed","Sun Feb 02 02:48:56 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","308","Update an existing user","chromium","Sun Feb 02 02:48:58 GMT 2025","passed","Sun Feb 02 02:48:58 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","322","Single User","chromium","Sun Feb 02 02:48:55 GMT 2025","passed","Sun Feb 02 02:48:55 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","328","Create a new user","chromium","Sun Feb 02 02:48:56 GMT 2025","passed","Sun Feb 02 02:48:56 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","552","List User Without Parameter","chromium","Sun Feb 02 02:48:54 GMT 2025","passed","Sun Feb 02 02:48:54 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","313","Update an existing user","chromium","Sun Feb 02 02:48:56 GMT 2025","passed","Sun Feb 02 02:48:56 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","344","List users with page not data exist","chromium","Sun Feb 02 02:48:55 GMT 2025","passed","Sun Feb 02 02:48:55 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
