"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","241","Single User","chromium","Wed Apr 30 03:08:08 GMT 2025","failed","Wed Apr 30 03:08:08 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","232","Update an existing user","chromium","Wed Apr 30 03:08:16 GMT 2025","failed","Wed Apr 30 03:08:16 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","236","List users with id not exist","chromium","Wed Apr 30 03:08:11 GMT 2025","failed","Wed Apr 30 03:08:11 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","227","List users with page and per_page parameters","chromium","Wed Apr 30 03:08:04 GMT 2025","failed","Wed Apr 30 03:08:04 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","233","Create a new user","chromium","Wed Apr 30 03:08:13 GMT 2025","failed","Wed Apr 30 03:08:14 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","226","Register unsuccessful - should return missing password error","chromium","Wed Apr 30 03:08:24 GMT 2025","failed","Wed Apr 30 03:08:24 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","239","Register success - should return id and token","chromium","Wed Apr 30 03:08:21 GMT 2025","failed","Wed Apr 30 03:08:21 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","238","Update an existing user","chromium","Wed Apr 30 03:08:27 GMT 2025","failed","Wed Apr 30 03:08:27 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","146","List User Without Parameter","chromium","Wed Apr 30 03:08:02 GMT 2025","passed","Wed Apr 30 03:08:02 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","235","Login API","chromium","Wed Apr 30 03:08:18 GMT 2025","failed","Wed Apr 30 03:08:19 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","30","List users with page parameter","chromium","Wed Apr 30 03:08:02 GMT 2025","passed","Wed Apr 30 03:08:02 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","241","List users with page not data exist","chromium","Wed Apr 30 03:08:06 GMT 2025","failed","Wed Apr 30 03:08:06 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
