"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","317","Register success - should return id and token","chromium","Sun Feb 16 02:54:33 GMT 2025","passed","Sun Feb 16 02:54:34 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","317","Update an existing user","chromium","Sun Feb 16 02:54:34 GMT 2025","passed","Sun Feb 16 02:54:34 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","332","Update an existing user","chromium","Sun Feb 16 02:54:32 GMT 2025","passed","Sun Feb 16 02:54:33 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","349","List users with page and per_page parameters","chromium","Sun Feb 16 02:54:31 GMT 2025","passed","Sun Feb 16 02:54:31 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","628","Login API","chromium","Sun Feb 16 02:54:33 GMT 2025","passed","Sun Feb 16 02:54:33 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","338","Create a new user","chromium","Sun Feb 16 02:54:32 GMT 2025","passed","Sun Feb 16 02:54:32 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","323","Register unsuccessful - should return missing password error","chromium","Sun Feb 16 02:54:34 GMT 2025","passed","Sun Feb 16 02:54:34 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","333","Single User","chromium","Sun Feb 16 02:54:31 GMT 2025","passed","Sun Feb 16 02:54:32 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","333","List users with id not exist","chromium","Sun Feb 16 02:54:32 GMT 2025","passed","Sun Feb 16 02:54:32 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","318","List User Without Parameter","chromium","Sun Feb 16 02:54:30 GMT 2025","passed","Sun Feb 16 02:54:31 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","47","List users with page parameter","chromium","Sun Feb 16 02:54:31 GMT 2025","passed","Sun Feb 16 02:54:31 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","341","List users with page not data exist","chromium","Sun Feb 16 02:54:31 GMT 2025","passed","Sun Feb 16 02:54:31 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
