"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42","List users with page parameter","chromium","Mon Nov 18 03:01:35 GMT 2024","passed","Mon Nov 18 03:01:35 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","318","Single User","chromium","Mon Nov 18 03:01:35 GMT 2024","passed","Mon Nov 18 03:01:36 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","322","Create a new user","chromium","Mon Nov 18 03:01:36 GMT 2024","passed","Mon Nov 18 03:01:37 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","309","List users with id not exist","chromium","Mon Nov 18 03:01:36 GMT 2024","passed","Mon Nov 18 03:01:36 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","340","List users with page and per_page parameters","chromium","Mon Nov 18 03:01:35 GMT 2024","passed","Mon Nov 18 03:01:35 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","336","List users with page not data exist","chromium","Mon Nov 18 03:01:35 GMT 2024","passed","Mon Nov 18 03:01:35 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","487","List User Without Parameter","chromium","Mon Nov 18 03:01:34 GMT 2024","passed","Mon Nov 18 03:01:35 GMT 2024","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","303","Register success - should return id and token","chromium","Mon Nov 18 03:01:37 GMT 2024","passed","Mon Nov 18 03:01:38 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","604","Login API","chromium","Mon Nov 18 03:01:37 GMT 2024","passed","Mon Nov 18 03:01:37 GMT 2024","[POST] User Login","post_login_user.spec.ts","",""
"","310","Register unsuccessful - should return missing password error","chromium","Mon Nov 18 03:01:38 GMT 2024","passed","Mon Nov 18 03:01:38 GMT 2024","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","317","Update an existing user","chromium","Mon Nov 18 03:01:37 GMT 2024","passed","Mon Nov 18 03:01:37 GMT 2024","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","304","Update an existing user","chromium","Mon Nov 18 03:01:38 GMT 2024","passed","Mon Nov 18 03:01:38 GMT 2024","User API Tests","put_update_user.spec.ts","",""
