"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","239","Update an existing user","chromium","Tue Apr 29 03:08:43 GMT 2025","failed","Tue Apr 29 03:08:44 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","228","List users with page and per_page parameters","chromium","Tue Apr 29 03:08:21 GMT 2025","failed","Tue Apr 29 03:08:21 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","238","Register success - should return id and token","chromium","Tue Apr 29 03:08:38 GMT 2025","failed","Tue Apr 29 03:08:38 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","252","Update an existing user","chromium","Tue Apr 29 03:08:33 GMT 2025","failed","Tue Apr 29 03:08:33 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","160","List User Without Parameter","chromium","Tue Apr 29 03:08:19 GMT 2025","passed","Tue Apr 29 03:08:19 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","236","List users with id not exist","chromium","Tue Apr 29 03:08:28 GMT 2025","failed","Tue Apr 29 03:08:28 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","31","List users with page parameter","chromium","Tue Apr 29 03:08:19 GMT 2025","passed","Tue Apr 29 03:08:19 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","232","Create a new user","chromium","Tue Apr 29 03:08:30 GMT 2025","failed","Tue Apr 29 03:08:31 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","233","Register unsuccessful - should return missing password error","chromium","Tue Apr 29 03:08:41 GMT 2025","failed","Tue Apr 29 03:08:41 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","234","Single User","chromium","Tue Apr 29 03:08:25 GMT 2025","failed","Tue Apr 29 03:08:25 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","243","Login API","chromium","Tue Apr 29 03:08:35 GMT 2025","failed","Tue Apr 29 03:08:36 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","227","List users with page not data exist","chromium","Tue Apr 29 03:08:23 GMT 2025","failed","Tue Apr 29 03:08:23 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
