"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","177","Create a new user","chromium","Tue Jan 07 02:52:46 GMT 2025","passed","Tue Jan 07 02:52:46 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","333","Login API","chromium","Tue Jan 07 02:52:47 GMT 2025","passed","Tue Jan 07 02:52:47 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","149","List User Without Parameter","chromium","Tue Jan 07 02:52:45 GMT 2025","passed","Tue Jan 07 02:52:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","166","Register unsuccessful - should return missing password error","chromium","Tue Jan 07 02:52:47 GMT 2025","passed","Tue Jan 07 02:52:47 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","31","Single User","chromium","Tue Jan 07 02:52:46 GMT 2025","passed","Tue Jan 07 02:52:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","27","List users with page parameter","chromium","Tue Jan 07 02:52:46 GMT 2025","passed","Tue Jan 07 02:52:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","197","List users with page and per_page parameters","chromium","Tue Jan 07 02:52:46 GMT 2025","passed","Tue Jan 07 02:52:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","168","Update an existing user","chromium","Tue Jan 07 02:52:47 GMT 2025","passed","Tue Jan 07 02:52:47 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","169","Register success - should return id and token","chromium","Tue Jan 07 02:52:47 GMT 2025","passed","Tue Jan 07 02:52:47 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","162","Update an existing user","chromium","Tue Jan 07 02:52:47 GMT 2025","passed","Tue Jan 07 02:52:48 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","165","List users with id not exist","chromium","Tue Jan 07 02:52:46 GMT 2025","passed","Tue Jan 07 02:52:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","176","List users with page not data exist","chromium","Tue Jan 07 02:52:46 GMT 2025","passed","Tue Jan 07 02:52:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
