"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Single User","chromium","Tue Apr 08 03:02:03 GMT 2025","passed","Tue Apr 08 03:02:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","178","Update an existing user","chromium","Tue Apr 08 03:02:04 GMT 2025","passed","Tue Apr 08 03:02:04 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","210","List users with page and per_page parameters","chromium","Tue Apr 08 03:02:03 GMT 2025","passed","Tue Apr 08 03:02:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","176","Register success - should return id and token","chromium","Tue Apr 08 03:02:04 GMT 2025","passed","Tue Apr 08 03:02:04 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","42","List users with page parameter","chromium","Tue Apr 08 03:02:03 GMT 2025","passed","Tue Apr 08 03:02:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","168","List User Without Parameter","chromium","Tue Apr 08 03:02:02 GMT 2025","passed","Tue Apr 08 03:02:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","166","Update an existing user","chromium","Tue Apr 08 03:02:05 GMT 2025","passed","Tue Apr 08 03:02:05 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","177","List users with id not exist","chromium","Tue Apr 08 03:02:03 GMT 2025","passed","Tue Apr 08 03:02:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","171","Register unsuccessful - should return missing password error","chromium","Tue Apr 08 03:02:04 GMT 2025","passed","Tue Apr 08 03:02:05 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","382","Login API","chromium","Tue Apr 08 03:02:04 GMT 2025","passed","Tue Apr 08 03:02:04 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","205","List users with page not data exist","chromium","Tue Apr 08 03:02:03 GMT 2025","passed","Tue Apr 08 03:02:03 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","183","Create a new user","chromium","Tue Apr 08 03:02:03 GMT 2025","passed","Tue Apr 08 03:02:04 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
