"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","270","Update an existing user","chromium","Sat Jan 11 02:50:47 GMT 2025","passed","Sat Jan 11 02:50:47 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","167","List User Without Parameter","chromium","Sat Jan 11 02:50:45 GMT 2025","passed","Sat Jan 11 02:50:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","287","Update an existing user","chromium","Sat Jan 11 02:50:48 GMT 2025","passed","Sat Jan 11 02:50:48 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","290","Register success - should return id and token","chromium","Sat Jan 11 02:50:48 GMT 2025","passed","Sat Jan 11 02:50:48 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","32","List users with page parameter","chromium","Sat Jan 11 02:50:46 GMT 2025","passed","Sat Jan 11 02:50:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","219","Register unsuccessful - should return missing password error","chromium","Sat Jan 11 02:50:48 GMT 2025","passed","Sat Jan 11 02:50:48 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","315","List users with page and per_page parameters","chromium","Sat Jan 11 02:50:46 GMT 2025","passed","Sat Jan 11 02:50:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","488","Login API","chromium","Sat Jan 11 02:50:47 GMT 2025","passed","Sat Jan 11 02:50:48 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","294","List users with page not data exist","chromium","Sat Jan 11 02:50:46 GMT 2025","passed","Sat Jan 11 02:50:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","225","Create a new user","chromium","Sat Jan 11 02:50:47 GMT 2025","passed","Sat Jan 11 02:50:47 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","289","List users with id not exist","chromium","Sat Jan 11 02:50:46 GMT 2025","passed","Sat Jan 11 02:50:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","32","Single User","chromium","Sat Jan 11 02:50:46 GMT 2025","passed","Sat Jan 11 02:50:46 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
