"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","295","Register success - should return id and token","chromium","Sun Mar 09 02:34:11 GMT 2025","passed","Sun Mar 09 02:34:11 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
"","298","Update an existing user","chromium","Sun Mar 09 02:34:10 GMT 2025","passed","Sun Mar 09 02:34:11 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","295","List users with id not exist","chromium","Sun Mar 09 02:34:10 GMT 2025","passed","Sun Mar 09 02:34:10 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","574","Login API","chromium","Sun Mar 09 02:34:11 GMT 2025","passed","Sun Mar 09 02:34:11 GMT 2025","[POST] User Login","post_login_user.spec.ts","",""
"","455","List User Without Parameter","chromium","Sun Mar 09 02:34:08 GMT 2025","passed","Sun Mar 09 02:34:09 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","285","Update an existing user","chromium","Sun Mar 09 02:34:12 GMT 2025","passed","Sun Mar 09 02:34:12 GMT 2025","User API Tests","put_update_user.spec.ts","",""
"","33","Single User","chromium","Sun Mar 09 02:34:09 GMT 2025","passed","Sun Mar 09 02:34:10 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","35","List users with page parameter","chromium","Sun Mar 09 02:34:09 GMT 2025","passed","Sun Mar 09 02:34:09 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","319","Create a new user","chromium","Sun Mar 09 02:34:10 GMT 2025","passed","Sun Mar 09 02:34:10 GMT 2025","[POST] Create Users API Tests","post_create_user.spec.ts","",""
"","341","List users with page and per_page parameters","chromium","Sun Mar 09 02:34:09 GMT 2025","passed","Sun Mar 09 02:34:09 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","323","List users with page not data exist","chromium","Sun Mar 09 02:34:09 GMT 2025","passed","Sun Mar 09 02:34:09 GMT 2025","[GET] List Users API Tests","get_list_user.spec.ts","",""
"","294","Register unsuccessful - should return missing password error","chromium","Sun Mar 09 02:34:11 GMT 2025","passed","Sun Mar 09 02:34:12 GMT 2025","[POST] Register User API Tests","post_register_user.spec.ts","",""
